C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.619522	0.089465	-1.331028	1.194782	-1.102911	-0.224873	0.300000	1.728801	-0.795542	1.497029	0.517981	-0.096681	-1.455014	1.074824	-1.222384	-0.357281	0.131092	1.656432	-0.914651	1.376556	1.399730	1.244636	1.070154	1.229126	1.302796	1.279532	1.182598	1.027503	1.155456	1.256268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086065	0.268432	-4.556633	0.246746	0.066275	0.849468	-2.411610	-1.853245	8.075367	1.000000	0.000000	0.000000	0.000000	
0.619744	0.089687	-1.330806	1.195004	-1.102689	-0.224651	0.300000	1.729023	-0.795320	1.497251	0.552726	-0.063844	-1.421572	1.109811	-1.186094	-0.322808	0.162707	1.691540	-0.878362	1.413270	1.244636	1.220079	1.105050	1.256268	1.163211	1.205862	1.231711	1.256268	1.105050	1.062399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074114	0.271728	-4.538001	0.407069	0.126995	0.945608	-2.280089	-2.443892	10.158175	1.000000	0.000000	0.000000	0.000000	
0.615983	0.085926	-1.334566	1.191243	-1.106449	-0.228411	0.300000	1.725263	-0.799080	1.493490	0.552726	-0.063844	-1.421572	1.109811	-1.186094	-0.322808	0.162707	1.691540	-0.878362	1.413270	1.244636	1.220079	1.105050	1.256268	1.163211	1.205862	1.231711	1.256268	1.105050	1.062399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057627	0.276770	-4.518677	0.659536	0.150609	0.925634	-2.553891	-2.385306	9.046228	1.000000	0.000000	0.000000	0.000000	
0.608315	0.078258	-1.342234	1.183575	-1.114118	-0.236079	0.294762	1.717594	-0.806749	1.485822	0.582473	-0.035420	-1.400398	1.135650	-1.160195	-0.296848	0.190727	1.715410	-0.855279	1.437382	0.918937	1.063692	0.705681	0.915059	0.903427	0.926691	1.039135	0.759964	0.977097	1.004239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057627	0.276770	-4.518677	0.659536	0.150609	0.925634	-2.553891	-2.385306	9.046228	1.000000	0.000000	0.000000	0.000000	
0.596892	0.066835	-1.353657	1.172152	-1.125541	-0.247502	0.283340	1.706172	-0.818171	1.474399	0.601466	-0.010944	-1.382950	1.156309	-1.140323	-0.277067	0.214880	1.734403	-0.835105	1.458102	0.697927	0.884040	0.531200	0.845267	0.740578	0.678540	0.894380	0.713436	0.674662	0.756087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036059	0.280166	-4.499647	0.876939	0.103027	0.940903	-2.803781	-1.329554	10.232305	1.000000	0.000000	0.000000	0.000000	
0.581942	0.051886	-1.368607	1.157203	-1.140490	-0.262452	0.268390	1.691222	-0.833121	1.459450	0.601466	-0.010944	-1.382950	1.156309	-1.140323	-0.277067	0.214880	1.734403	-0.835105	1.458102	0.697927	0.884040	0.531200	0.845267	0.740578	0.678540	0.894380	0.713436	0.674662	0.756087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011189	0.282753	-4.480237	1.045251	0.121225	0.906282	-2.926932	-0.439996	9.832960	1.000000	0.000000	0.000000	0.000000	
0.563765	0.033708	-1.386785	1.139025	-1.158668	-0.280630	0.250212	1.673044	-0.851299	1.441272	0.614734	0.006736	-1.375649	1.167003	-1.127934	-0.267435	0.232580	1.743521	-0.824593	1.469038	0.519568	0.712144	0.186114	0.379982	0.391614	0.205501	0.695342	0.244274	0.317944	0.364473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015595	0.284386	-4.462974	1.107302	0.044349	0.788215	-3.077583	-0.316845	9.977633	1.000000	0.000000	0.000000	0.000000	
0.542721	0.012664	-1.407829	1.117981	-1.179712	-0.301674	0.229168	1.652000	-0.872343	1.420228	0.618611	0.020438	-1.374650	1.170153	-1.124571	-0.265102	0.246676	1.744097	-0.821594	1.471855	0.166727	0.466577	0.000000	0.031019	0.089180	0.089180	0.483379	0.011632	0.166727	0.127953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015595	0.284386	-4.462974	1.107302	0.044349	0.788215	-3.077583	-0.316845	9.977633	1.000000	0.000000	0.000000	0.000000	
0.519231	-0.010826	-1.431318	1.094491	-1.203201	-0.325163	0.205679	1.628511	-0.895832	1.396739	0.618611	0.020438	-1.374650	1.170153	-1.124571	-0.265102	0.246676	1.744097	-0.821594	1.471855	0.166727	0.466577	0.000000	0.031019	0.089180	0.089180	0.483379	0.011632	0.166727	0.127953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042892	0.283931	-4.447682	1.164827	-0.039541	0.688790	-2.473783	0.946949	9.940568	1.000000	0.000000	0.000000	0.000000	
0.493765	-0.036292	-1.456785	1.069025	-1.228668	-0.350630	0.180212	1.603044	-0.921299	1.371272	0.613371	0.026355	-1.382980	1.163640	-1.130115	-0.270252	0.252219	1.734373	-0.827017	1.466523	-0.201623	0.197746	-0.329576	-0.213255	-0.139585	-0.104689	0.186114	-0.352841	-0.151217	-0.147340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070431	0.282299	-4.435239	1.217469	-0.048152	0.551904	-2.981931	1.764768	9.806656	1.000000	0.000000	0.000000	0.000000	
0.466829	-0.063228	-1.483721	1.042089	-1.255604	-0.377566	0.153276	1.576108	-0.948235	1.344336	0.613371	0.026355	-1.382980	1.163640	-1.130115	-0.270252	0.252219	1.734373	-0.827017	1.466523	-0.201623	0.197746	-0.329576	-0.213255	-0.139585	-0.104689	0.186114	-0.352841	-0.151217	-0.147340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096154	0.279739	-4.425430	1.119553	-0.070167	0.440672	-2.406827	1.524444	9.145466	1.000000	0.000000	0.000000	0.000000	
0.438961	-0.091095	-1.511588	1.014222	-1.283471	-0.405433	0.125409	1.548241	-0.976102	1.316469	0.601890	0.026718	-1.394309	1.154643	-1.138718	-0.279885	0.252987	1.720287	-0.835771	1.457890	-0.391614	0.010340	-0.418756	-0.356718	-0.275293	-0.360595	0.028434	-0.473039	-0.364473	-0.302435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096154	0.279739	-4.425430	1.119553	-0.070167	0.440672	-2.406827	1.524444	9.145466	1.000000	0.000000	0.000000	0.000000	
0.410718	-0.119338	-1.539831	0.985979	-1.311714	-0.433676	0.097166	1.519998	-1.004345	1.288226	0.578868	0.019267	-1.420451	1.131228	-1.161982	-0.301119	0.245394	1.693055	-0.857884	1.436958	-0.969342	-0.336039	-0.980975	-1.058522	-0.740578	-0.794861	-0.336039	-1.011994	-0.938323	-0.740578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119031	0.276967	-4.419344	1.057945	-0.063776	0.203473	-3.418341	3.047692	8.758078	1.000000	0.000000	0.000000	0.000000	
0.382664	-0.147393	-1.567886	0.957924	-1.339769	-0.461731	0.069111	1.491943	-1.032400	1.260171	0.578868	0.019267	-1.420451	1.131228	-1.161982	-0.301119	0.245394	1.693055	-0.857884	1.436958	-0.969342	-0.336039	-0.980975	-1.058522	-0.740578	-0.794861	-0.336039	-1.011994	-0.938323	-0.740578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140419	0.274292	-4.418413	0.992431	-0.152459	-0.022629	-2.613674	1.820963	9.086880	1.000000	0.000000	0.000000	0.000000	
0.355356	-0.174701	-1.595193	0.930616	-1.367076	-0.489038	0.041804	1.464636	-1.059707	1.232864	0.544184	0.004080	-1.456378	1.099542	-1.193607	-0.333047	0.228864	1.653766	-0.890902	1.403970	-1.512174	-0.713436	-1.345447	-1.446259	-1.136069	-1.275655	-0.675955	-1.407485	-1.403608	-1.081786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159421	0.272391	-4.421093	0.946092	-0.144381	-0.152769	-2.295633	4.451375	8.955359	1.000000	0.000000	0.000000	0.000000	
0.329342	-0.200715	-1.621208	0.904602	-1.393091	-0.515053	0.015789	1.438621	-1.085722	1.206849	0.508258	-0.015256	-1.491577	1.064979	-1.226655	-0.367277	0.209952	1.615750	-0.922346	1.371407	-1.469523	-0.789691	-1.213617	-0.996484	-1.077909	-1.163211	-0.705681	-1.256268	-1.198107	-1.147701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159421	0.272391	-4.421093	0.946092	-0.144381	-0.152769	-2.295633	4.451375	8.955359	1.000000	0.000000	0.000000	0.000000	
0.305139	-0.224918	-1.645411	0.880399	-1.417294	-0.539256	-0.008414	1.414418	-1.109925	1.182646	0.508258	-0.015256	-1.491577	1.064979	-1.226655	-0.367277	0.209952	1.615750	-0.922346	1.371407	-1.469523	-0.789691	-1.213617	-0.996484	-1.077909	-1.163211	-0.705681	-1.256268	-1.198107	-1.147701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171696	0.271120	-4.426180	0.593401	-0.138078	-0.293739	-2.199981	2.176069	8.746121	1.000000	0.000000	0.000000	0.000000	
0.283230	-0.246827	-1.667319	0.858490	-1.439203	-0.561164	-0.030322	1.392510	-1.131833	1.160737	0.465819	-0.043892	-1.537106	1.023449	-1.268398	-0.407656	0.181791	1.567040	-0.964360	1.327211	-1.612986	-1.117975	-1.450136	-1.678901	-1.395853	-1.558703	-1.070154	-1.601354	-1.454014	-1.426872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180781	0.272192	-4.434904	0.553099	0.022600	-0.492144	-2.638782	4.878220	9.407311	1.000000	0.000000	0.000000	0.000000	
0.264053	-0.266004	-1.686496	0.839313	-1.458379	-0.580341	-0.049499	1.373333	-1.151010	1.141561	0.423410	-0.072427	-1.576364	0.986977	-1.306262	-0.447157	0.154447	1.531720	-0.996076	1.294101	-1.329938	-1.054645	-1.182598	-1.186475	-1.147701	-1.322183	-1.011994	-1.275655	-1.267900	-1.198107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182872	0.275797	-4.446679	0.079056	0.153450	-0.622018	-2.507261	1.539987	8.897968	1.000000	0.000000	0.000000	0.000000	
0.247991	-0.282066	-1.702559	0.823251	-1.474442	-0.596404	-0.065562	1.357270	-1.167073	1.125498	0.423410	-0.072427	-1.576364	0.986977	-1.306262	-0.447157	0.154447	1.531720	-0.996076	1.294101	-1.329938	-1.054645	-1.182598	-1.186475	-1.147701	-1.322183	-1.011994	-1.275655	-1.267900	-1.198107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182872	0.275797	-4.446679	0.079056	0.153450	-0.622018	-2.507261	1.539987	8.897968	1.000000	0.000000	0.000000	0.000000	
0.235363	-0.294694	-1.715186	0.810623	-1.487070	-0.609031	-0.078189	1.344643	-1.179700	1.112870	0.386939	-0.101901	-1.617712	0.949203	-1.346218	-0.486233	0.123176	1.490371	-1.035032	1.254328	-1.601354	-1.191645	-1.454014	-1.585844	-1.578089	-1.485033	-1.300211	-1.512174	-1.399730	-1.337693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178127	0.280694	-4.460746	-0.078426	0.166765	-0.800716	-2.916171	2.816933	7.560045	1.000000	0.000000	0.000000	0.000000	
0.226422	-0.300000	-1.724127	0.801682	-1.496011	-0.617972	-0.087130	1.335702	-1.188641	1.103929	0.386939	-0.101901	-1.617712	0.949203	-1.346218	-0.486233	0.123176	1.490371	-1.035032	1.254328	-1.601354	-1.191645	-1.454014	-1.585844	-1.578089	-1.485033	-1.300211	-1.512174	-1.399730	-1.337693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168861	0.286757	-4.478914	-0.379540	0.157178	-0.974798	-3.613230	3.563013	9.855677	1.000000	0.000000	0.000000	0.000000	
0.221346	-0.300000	-1.729203	0.796607	-1.501086	-0.623048	-0.092206	1.330626	-1.193717	1.098854	0.352678	-0.131335	-1.652033	0.916549	-1.379751	-0.522402	0.092591	1.455869	-1.069171	1.218432	-1.341570	-1.183890	-1.217494	-1.105050	-1.182598	-1.364834	-1.156749	-0.992607	-1.291164	-1.186475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151356	0.293106	-4.499524	-0.664144	0.126019	-1.057533	-2.666282	3.448232	7.572001	1.000000	0.000000	0.000000	0.000000	
0.220237	-0.300000	-1.730312	0.795497	-1.502196	-0.624157	-0.093315	1.329517	-1.194826	1.097744	0.317873	-0.163374	-1.687747	0.881380	-1.416071	-0.558237	0.060411	1.421942	-1.104703	1.182688	-1.174843	-1.196815	-1.201985	-1.271777	-1.008116	-1.116683	-1.211032	-0.949956	-1.391976	-1.217494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151356	0.293106	-4.499524	-0.664144	0.126019	-1.057533	-2.666282	3.448232	7.572001	1.000000	0.000000	0.000000	0.000000	
0.223116	-0.300000	-1.727433	0.798376	-1.499316	-0.621278	-0.090436	1.332396	-1.191947	1.100623	0.317873	-0.163374	-1.687747	0.881380	-1.416071	-0.558237	0.060411	1.421942	-1.104703	1.182688	-1.174843	-1.196815	-1.201985	-1.271777	-1.008116	-1.116683	-1.211032	-0.949956	-1.391976	-1.217494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129284	0.298841	-4.522511	-0.833521	0.076129	-1.175600	-3.359754	3.371711	9.628506	1.000000	0.000000	0.000000	0.000000	
0.229927	-0.300000	-1.720623	0.805187	-1.492506	-0.614468	-0.083626	1.339206	-1.185137	1.107434	0.287187	-0.192454	-1.716525	0.852360	-1.444424	-0.587681	0.031906	1.396497	-1.132663	1.154274	-1.066277	-1.105050	-0.895672	-1.077909	-0.977097	-1.066277	-1.176135	-0.825880	-1.108928	-0.934446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101663	0.302987	-4.546789	-1.076756	0.059440	-1.158467	-3.991053	2.001505	10.699800	1.000000	0.000000	0.000000	0.000000	
0.240532	-0.289525	-1.710017	0.815792	-1.481901	-0.603862	-0.073020	1.349812	-1.174531	1.118039	0.268164	-0.215647	-1.736396	0.832155	-1.465416	-0.610218	0.007481	1.380200	-1.152443	1.132857	-0.589360	-0.882748	-0.581605	-0.682417	-0.701804	-0.624257	-0.915059	-0.527322	-0.736700	-0.639766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070220	0.304532	-4.570116	-1.311647	-0.066439	-1.088603	-4.038879	1.220751	10.085240	1.000000	0.000000	0.000000	0.000000	
0.254721	-0.275336	-1.695828	0.829981	-1.467711	-0.589673	-0.058831	1.364001	-1.160342	1.132229	0.268164	-0.215647	-1.736396	0.832155	-1.465416	-0.610218	0.007481	1.380200	-1.152443	1.132857	-0.589360	-0.882748	-0.581605	-0.682417	-0.701804	-0.624257	-0.915059	-0.527322	-0.736700	-0.639766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070220	0.304532	-4.570116	-1.311647	-0.066439	-1.088603	-4.038879	1.220751	10.085240	1.000000	0.000000	0.000000	0.000000	
0.272211	-0.257846	-1.678338	0.847471	-1.450222	-0.572183	-0.041342	1.381490	-1.142852	1.149718	0.258652	-0.234287	-1.746423	0.820675	-1.477685	-0.622608	-0.013098	1.368840	-1.164954	1.120407	-0.302435	-0.691464	-0.240397	-0.356718	-0.422633	-0.252029	-0.701804	-0.352841	-0.306312	-0.348963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036140	0.301872	-4.592185	-1.406100	-0.253837	-1.021403	-3.596491	0.485431	10.417629	1.000000	0.000000	0.000000	0.000000	
0.292652	-0.237405	-1.657897	0.867912	-1.429780	-0.551742	-0.020900	1.401932	-1.122411	1.170159	0.258652	-0.234287	-1.746423	0.820675	-1.477685	-0.622608	-0.013098	1.368840	-1.164954	1.120407	-0.302435	-0.691464	-0.240397	-0.356718	-0.422633	-0.252029	-0.701804	-0.352841	-0.306312	-0.348963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001942	0.295674	-4.612009	-1.415954	-0.369950	-0.886736	-3.238994	-0.597821	10.229914	1.000000	0.000000	0.000000	0.000000	
0.315637	-0.214420	-1.634912	0.890897	-1.406796	-0.528757	0.002085	1.424917	-1.099426	1.193144	0.255168	-0.249847	-1.747665	0.817827	-1.484288	-0.624516	-0.027234	1.366205	-1.168922	1.115288	-0.027142	-0.518275	0.034896	-0.054283	-0.267539	0.007755	-0.504058	-0.038774	-0.158972	-0.147340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030510	0.286990	-4.628443	-1.383641	-0.444696	-0.736800	-3.072800	-0.472279	10.002741	1.000000	0.000000	0.000000	0.000000	
0.340707	-0.189350	-1.609842	0.915967	-1.381726	-0.503687	0.027155	1.449987	-1.074356	1.218214	0.259561	-0.256844	-1.738547	0.823280	-1.480502	-0.617731	-0.033595	1.372233	-1.164772	1.119832	0.224887	-0.204208	0.337331	0.120198	0.081425	0.267539	-0.179651	0.298557	0.151217	0.131831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030510	0.286990	-4.628443	-1.383641	-0.444696	-0.736800	-3.072800	-0.472279	10.002741	1.000000	0.000000	0.000000	0.000000	
0.367362	-0.162695	-1.583187	0.942622	-1.355071	-0.477032	0.053809	1.476641	-1.047701	1.244869	0.259561	-0.256844	-1.738547	0.823280	-1.480502	-0.617731	-0.033595	1.372233	-1.164772	1.119832	0.224887	-0.204208	0.337331	0.120198	0.081425	0.267539	-0.179651	0.298557	0.151217	0.131831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061061	0.276315	-4.641189	-1.337746	-0.484466	-0.549580	-2.917367	-2.454653	9.260248	1.000000	0.000000	0.000000	0.000000	
0.395070	-0.134987	-1.555480	0.970330	-1.327363	-0.449325	0.081517	1.504349	-1.019994	1.272577	0.275828	-0.255855	-1.718433	0.838486	-1.464689	-0.602433	-0.031848	1.390529	-1.151019	1.135614	0.639766	0.080132	0.880163	0.651398	0.725068	0.744455	0.084010	0.713436	0.860776	0.659153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088564	0.265048	-4.649009	-1.199794	-0.548116	-0.322590	-2.207155	-2.825302	9.403725	1.000000	0.000000	0.000000	0.000000	
0.423278	-0.106779	-1.527272	0.998538	-1.299155	-0.421116	0.109725	1.532557	-0.991786	1.300785	0.295578	-0.250372	-1.695684	0.856964	-1.445151	-0.581017	-0.026032	1.413763	-1.130542	1.154880	0.818125	0.293388	0.926691	0.690172	0.783229	0.957710	0.254614	0.841389	0.837512	0.732823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112138	0.254503	-4.653844	-1.011065	-0.504884	-0.260094	-2.127047	-0.319236	7.500262	1.000000	0.000000	0.000000	0.000000	
0.451423	-0.078633	-1.499126	1.026683	-1.271009	-0.392971	0.137871	1.560703	-0.963640	1.328931	0.295578	-0.250372	-1.695684	0.856964	-1.445151	-0.581017	-0.026032	1.413763	-1.130542	1.154880	0.818125	0.293388	0.926691	0.690172	0.783229	0.957710	0.254614	0.841389	0.837512	0.732823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112138	0.254503	-4.653844	-1.011065	-0.504884	-0.260094	-2.127047	-0.319236	7.500262	1.000000	0.000000	0.000000	0.000000	
0.478945	-0.051112	-1.471605	1.054205	-1.243488	-0.365450	0.165392	1.588224	-0.936119	1.356452	0.324355	-0.235590	-1.659455	0.888377	-1.414556	-0.549513	-0.010735	1.449871	-1.101795	1.185626	1.205862	0.630719	1.504419	1.143824	1.182598	1.345447	0.656568	1.221371	1.349325	1.155456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131582	0.245459	-4.654238	-0.942621	-0.474524	0.045371	-1.199229	-2.784650	9.280573	1.000000	0.000000	0.000000	0.000000	
0.505292	-0.024764	-1.445257	1.080553	-1.217140	-0.339102	0.191740	1.614572	-0.909771	1.382800	0.357313	-0.217950	-1.624680	0.917003	-1.383659	-0.517343	0.006582	1.482435	-1.073472	1.214737	1.221371	0.704389	1.256268	1.136069	1.151579	1.318306	0.714729	1.198107	1.077909	1.353202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.146854	0.238745	-4.649903	-0.756733	-0.316332	0.176309	-0.968470	-3.796164	8.154279	1.000000	0.000000	0.000000	0.000000	
0.529941	-0.000116	-1.420608	1.105201	-1.192491	-0.314453	0.216389	1.639221	-0.885122	1.407449	0.357313	-0.217950	-1.624680	0.917003	-1.383659	-0.517343	0.006582	1.482435	-1.073472	1.214737	1.221371	0.704389	1.256268	1.136069	1.151579	1.318306	0.714729	1.198107	1.077909	1.353202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.156100	0.234902	-4.642921	-0.497696	-0.191874	0.402767	-1.820963	-1.738464	9.488615	1.000000	0.000000	0.000000	0.000000	
0.552399	0.022342	-1.398150	1.127659	-1.170033	-0.291995	0.238847	1.661679	-0.862664	1.429906	0.393027	-0.193090	-1.581483	0.956019	-1.343946	-0.477358	0.032431	1.526086	-1.035849	1.254267	1.415240	1.052060	1.589722	1.675024	1.252390	1.698288	1.077909	1.535438	1.566457	1.512174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.156100	0.234902	-4.642921	-0.497696	-0.191874	0.402767	-1.820963	-1.738464	9.488615	1.000000	0.000000	0.000000	0.000000	
0.572218	0.042161	-1.378331	1.147478	-1.150214	-0.272176	0.258666	1.681498	-0.842845	1.449726	0.393027	-0.193090	-1.581483	0.956019	-1.343946	-0.477358	0.032431	1.526086	-1.035849	1.254267	1.415240	1.052060	1.589722	1.675024	1.252390	1.698288	1.077909	1.535438	1.566457	1.512174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.160094	0.234390	-4.630600	-0.209098	0.001117	0.651240	-1.410858	-3.792577	7.995258	1.000000	0.000000	0.000000	0.000000	
0.589003	0.058946	-1.361547	1.164263	-1.133430	-0.255392	0.275450	1.698282	-0.826061	1.466510	0.431104	-0.168109	-1.544921	0.990764	-1.308928	-0.440311	0.059704	1.566041	-0.997712	1.292102	1.492787	1.090833	1.252390	1.295042	1.287287	1.485033	1.077909	1.240758	1.438504	1.310551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.156664	0.237437	-4.616356	0.134716	0.108797	0.805880	-1.578248	-3.958771	7.499067	1.000000	0.000000	0.000000	0.000000	
0.602418	0.072361	-1.348131	1.177678	-1.120014	-0.241976	0.288866	1.711698	-0.812645	1.479925	0.474088	-0.133142	-1.498877	1.034112	-1.265066	-0.397296	0.092712	1.610540	-0.957242	1.333451	1.601354	1.279532	1.504419	1.655637	1.454014	1.535438	1.190353	1.535438	1.473400	1.395853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147035	0.243059	-4.597270	0.387894	0.217720	1.063231	-1.725312	-3.731599	8.703078	1.000000	0.000000	0.000000	0.000000	
0.612197	0.082140	-1.338353	1.187457	-1.110236	-0.232198	0.298644	1.721476	-0.802867	1.489704	0.474088	-0.133142	-1.498877	1.034112	-1.265066	-0.397296	0.092712	1.610540	-0.957242	1.333451	1.601354	1.279532	1.504419	1.655637	1.454014	1.535438	1.190353	1.535438	1.473400	1.395853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147035	0.243059	-4.597270	0.387894	0.217720	1.063231	-1.725312	-3.731599	8.703078	1.000000	0.000000	0.000000	0.000000	
0.618143	0.088086	-1.332407	1.193403	-1.104290	-0.226252	0.300000	1.727422	-0.796921	1.495650	0.518072	-0.100144	-1.459770	1.074249	-1.224626	-0.358038	0.124620	1.652403	-0.918771	1.372285	1.574212	1.320891	1.473400	1.624618	1.496665	1.550948	1.304089	1.411363	1.671146	1.671146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131496	0.252405	-4.575043	0.575114	0.270185	1.168869	-1.664334	-4.102248	8.650471	1.000000	0.000000	0.000000	0.000000	
0.620138	0.090082	-1.330411	1.195399	-1.102294	-0.224256	0.300000	1.729418	-0.794925	1.497646	0.551333	-0.070448	-1.429872	1.105813	-1.192304	-0.325928	0.155406	1.685936	-0.885177	1.406303	1.291164	1.242051	1.008116	1.155456	1.264023	1.089541	1.247221	1.159333	1.318306	1.182598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108373	0.261850	-4.551904	1.040013	0.346262	1.170290	-2.213133	-2.416393	9.169378	1.000000	0.000000	0.000000	0.000000	
0.618143	0.088087	-1.332406	1.193404	-1.104289	-0.226251	0.300000	1.727423	-0.796920	1.495651	0.551333	-0.070448	-1.429872	1.105813	-1.192304	-0.325928	0.155406	1.685936	-0.885177	1.406303	1.291164	1.242051	1.008116	1.155456	1.264023	1.089541	1.247221	1.159333	1.318306	1.182598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078694	0.271818	-4.528002	1.189772	0.395886	1.220623	-2.500087	-2.141395	10.008719	1.000000	0.000000	0.000000	0.000000	
