C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.274408	-0.255912	-1.676172	0.848426	-1.448085	-0.570047	-0.039205	1.383294	-1.140686	1.151885	0.518194	-0.031392	-1.513781	1.061799	-1.231593	-0.358856	0.194392	1.595788	-0.923739	1.367287	-1.733184	-0.956418	-2.105412	-1.861138	-1.616863	-1.651760	-0.937031	-2.016232	-1.713797	-1.644005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.110808	0.289312	-4.268223	1.597146	-0.232442	0.061349	-3.020192	-1.428792	7.346025	1.000000	0.000000	0.000000	0.000000	
0.251336	-0.278984	-1.699244	0.825354	-1.471158	-0.593120	-0.062278	1.360221	-1.163758	1.128812	0.473089	-0.058048	-1.563126	1.017330	-1.276577	-0.404384	0.166907	1.545048	-0.966481	1.322273	-1.837873	-1.141239	-1.682778	-1.446259	-1.492787	-1.597476	-1.085664	-1.500542	-1.550948	-1.562580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.076208	0.283923	-4.266416	1.768831	-0.202082	0.124289	-3.066822	-4.505179	10.848061	1.000000	0.000000	0.000000	0.000000	
0.234245	-0.296074	-1.716335	0.808263	-1.488248	-0.610210	-0.079368	1.343131	-1.180849	1.111722	0.473089	-0.058048	-1.563126	1.017330	-1.276577	-0.404384	0.166907	1.545048	-0.966481	1.322273	-1.837873	-1.141239	-1.682778	-1.446259	-1.492787	-1.597476	-1.085664	-1.500542	-1.550948	-1.562580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037132	0.280742	-4.264622	2.065241	-0.056763	0.052561	-3.889424	-2.039765	6.834290	1.000000	0.000000	0.000000	0.000000	
0.223742	-0.300000	-1.726837	0.797761	-1.498751	-0.620713	-0.089871	1.332628	-1.191351	1.101219	0.420169	-0.094217	-1.620711	0.966409	-1.327618	-0.457789	0.132385	1.490371	-1.015311	1.270534	-2.051129	-1.457891	-2.144186	-2.012355	-1.779713	-2.062761	-1.379051	-1.783590	-1.950317	-1.923175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037132	0.280742	-4.264622	2.065241	-0.056763	0.052561	-3.889424	-2.039765	6.834290	1.000000	0.000000	0.000000	0.000000	
0.220199	-0.300000	-1.730381	0.794217	-1.502294	-0.624256	-0.093414	1.329085	-1.194895	1.097676	0.372095	-0.127710	-1.662757	0.927272	-1.370209	-0.503015	0.100235	1.447205	-1.058265	1.225369	-1.678901	-1.342862	-1.349325	-1.547071	-1.628495	-1.934808	-1.351910	-1.426872	-1.550948	-1.527684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005447	0.279427	-4.263361	2.053435	-0.060491	0.102185	-2.837259	-1.325967	8.621775	1.000000	0.000000	0.000000	0.000000	
0.223741	-0.300000	-1.726839	0.797759	-1.498752	-0.620714	-0.089872	1.332626	-1.191353	1.101218	0.372095	-0.127710	-1.662757	0.927272	-1.370209	-0.503015	0.100235	1.447205	-1.058265	1.225369	-1.678901	-1.342862	-1.349325	-1.547071	-1.628495	-1.934808	-1.351910	-1.426872	-1.550948	-1.527684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047003	0.279744	-4.261950	2.055920	0.036892	0.054869	-2.070852	-0.005978	8.364712	1.000000	0.000000	0.000000	0.000000	
0.234242	-0.296077	-1.716337	0.808261	-1.488251	-0.610213	-0.079371	1.343128	-1.180851	1.111719	0.328233	-0.163404	-1.705347	0.882712	-1.416041	-0.551846	0.061592	1.407644	-1.100795	1.182506	-1.492787	-1.335108	-1.368711	-1.364834	-1.399730	-1.659514	-1.379051	-1.163211	-1.547071	-1.426872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047003	0.279744	-4.261950	2.055920	0.036892	0.054869	-2.070852	-0.005978	8.364712	1.000000	0.000000	0.000000	0.000000	
0.251331	-0.278988	-1.699248	0.825350	-1.471162	-0.593124	-0.062282	1.360217	-1.163762	1.128808	0.328233	-0.163404	-1.705347	0.882712	-1.416041	-0.551846	0.061592	1.407644	-1.100795	1.182506	-1.492787	-1.335108	-1.368711	-1.364834	-1.399730	-1.659514	-1.379051	-1.163211	-1.547071	-1.426872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086432	0.282064	-4.262255	1.922407	0.083053	-0.037631	-2.632804	2.947258	9.471876	1.000000	0.000000	0.000000	0.000000	
0.274403	-0.255917	-1.676177	0.848421	-1.448091	-0.570053	-0.039211	1.383288	-1.140691	1.151879	0.292973	-0.192908	-1.730641	0.854571	-1.446060	-0.585046	0.032239	1.384804	-1.130694	1.152668	-1.105050	-1.146409	-0.651398	-1.070154	-1.066277	-1.174843	-1.187768	-0.616502	-1.147701	-0.942201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119970	0.284335	-4.262440	1.568118	0.112259	-0.018279	-2.599326	3.313124	9.525681	1.000000	0.000000	0.000000	0.000000	
0.302639	-0.227681	-1.647941	0.876657	-1.419855	-0.541816	-0.010974	1.411524	-1.112455	1.180116	0.271526	-0.215526	-1.742273	0.835245	-1.466598	-0.608219	0.007875	1.374050	-1.151595	1.132040	-0.709559	-0.811663	-0.275293	-0.558341	-0.600992	-0.666908	-0.887918	-0.213255	-0.686294	-0.535077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.146984	0.286278	-4.262512	1.219244	0.084119	-0.014994	-3.157691	3.150517	8.670796	1.000000	0.000000	0.000000	0.000000	
0.335040	-0.195280	-1.615540	0.909058	-1.387454	-0.509416	0.021426	1.443925	-1.080054	1.212516	0.271526	-0.215526	-1.742273	0.835245	-1.466598	-0.608219	0.007875	1.374050	-1.151595	1.132040	-0.709559	-0.811663	-0.275293	-0.558341	-0.600992	-0.666908	-0.887918	-0.213255	-0.686294	-0.535077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.146984	0.286278	-4.262512	1.219244	0.084119	-0.014994	-3.157691	3.150517	8.670796	1.000000	0.000000	0.000000	0.000000	
0.370457	-0.159862	-1.580123	0.944475	-1.352036	-0.473998	0.056844	1.479343	-1.044637	1.247934	0.267104	-0.229592	-1.735548	0.833640	-1.468325	-0.613096	-0.005464	1.380109	-1.155624	1.130676	0.003877	-0.480794	0.356718	0.038774	-0.031019	-0.081425	-0.461407	0.411001	-0.046528	-0.011632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166285	0.286535	-4.262226	0.800151	-0.045311	0.024864	-2.827693	5.208217	9.645245	1.000000	0.000000	0.000000	0.000000	
0.407637	-0.122683	-1.542943	0.981655	-1.314857	-0.436818	0.094024	1.516522	-1.007457	1.285114	0.272798	-0.235297	-1.718857	0.838456	-1.462115	-0.608522	-0.010381	1.395224	-1.152049	1.136523	0.147340	-0.187406	0.756087	0.213255	0.271416	0.325699	-0.133123	0.713436	0.248152	0.182236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176345	0.285348	-4.262506	0.369696	-0.109138	-0.016060	-2.321937	3.889424	8.743731	1.000000	0.000000	0.000000	0.000000	
0.445262	-0.085058	-1.505318	1.019280	-1.277232	-0.399194	0.131648	1.554147	-0.969832	1.322738	0.272798	-0.235297	-1.718857	0.838456	-1.462115	-0.608522	-0.010381	1.395224	-1.152049	1.136523	0.147340	-0.187406	0.756087	0.213255	0.271416	0.325699	-0.133123	0.713436	0.248152	0.182236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177637	0.282787	-4.263605	-0.144472	-0.165153	-0.030885	-2.234655	4.716808	10.026654	1.000000	0.000000	0.000000	0.000000	
0.481999	-0.048321	-1.468581	1.056017	-1.240495	-0.362456	0.168386	1.590884	-0.933095	1.359476	0.293215	-0.229582	-1.682689	0.863992	-1.437639	-0.586257	-0.003889	1.429969	-1.128846	1.160514	0.829757	0.307605	1.454014	1.132192	0.822002	1.066277	0.285633	1.450136	1.267900	1.077909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177637	0.282787	-4.263605	-0.144472	-0.165153	-0.030885	-2.234655	4.716808	10.026654	1.000000	0.000000	0.000000	0.000000	
0.516547	-0.013773	-1.434033	1.090565	-1.205947	-0.327908	0.202933	1.625432	-0.898547	1.394023	0.322265	-0.218121	-1.644854	0.890437	-1.408680	-0.556632	0.007814	1.470015	-1.100129	1.190806	1.314428	0.479501	1.372589	1.046890	1.182598	1.217494	0.506643	1.527684	1.163211	1.136069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168322	0.278958	-4.263877	-0.631032	-0.128047	0.007110	-2.171286	1.323576	8.276234	1.000000	0.000000	0.000000	0.000000	
0.547681	0.017362	-1.402899	1.121699	-1.174812	-0.296774	0.234068	1.656567	-0.867413	1.425158	0.322265	-0.218121	-1.644854	0.890437	-1.408680	-0.556632	0.007814	1.470015	-1.100129	1.190806	1.314428	0.479501	1.372589	1.046890	1.182598	1.217494	0.506643	1.527684	1.163211	1.136069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152761	0.275751	-4.264654	-0.957979	-0.092804	-0.014373	-2.720086	8.125584	8.646883	1.000000	0.000000	0.000000	0.000000	
0.574300	0.043980	-1.376280	1.148318	-1.148194	-0.270155	0.260687	1.683185	-0.840794	1.451777	0.365249	-0.193888	-1.587754	0.937056	-1.361364	-0.510982	0.033249	1.525571	-1.055842	1.236335	1.861138	1.033965	2.016232	1.899911	1.756449	1.725430	1.057230	2.144186	1.996845	1.814609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126984	0.272476	-4.263948	-1.487770	-0.090674	0.062592	-1.871180	0.716190	7.469176	1.000000	0.000000	0.000000	0.000000	
0.595459	0.065140	-1.355121	1.169477	-1.127034	-0.248996	0.281846	1.704345	-0.819635	1.472936	0.412051	-0.165423	-1.538469	0.977042	-1.318016	-0.465726	0.060926	1.573250	-1.013555	1.280228	1.822364	1.158041	1.655637	1.574212	1.585844	1.628495	1.077909	1.628495	1.632373	1.562580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097684	0.271456	-4.263063	-1.470904	-0.027645	0.016875	-2.503675	2.527587	9.424050	1.000000	0.000000	0.000000	0.000000	
0.610410	0.080090	-1.340170	1.184428	-1.112084	-0.234046	0.296796	1.719295	-0.804684	1.487886	0.412051	-0.165423	-1.538469	0.977042	-1.318016	-0.465726	0.060926	1.573250	-1.013555	1.280228	1.822364	1.158041	1.655637	1.574212	1.585844	1.628495	1.077909	1.628495	1.632373	1.562580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097684	0.271456	-4.263063	-1.470904	-0.027645	0.016875	-2.503675	2.527587	9.424050	1.000000	0.000000	0.000000	0.000000	
0.618622	0.088302	-1.331958	1.192640	-1.103872	-0.225833	0.300000	1.727507	-0.796472	1.496099	0.461093	-0.132304	-1.485367	1.024721	-1.268791	-0.417531	0.094419	1.626322	-0.965087	1.328755	1.915421	1.430749	1.954194	2.051129	1.996845	2.058883	1.469523	1.783590	1.934808	1.896034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064601	0.272616	-4.260680	-1.789506	0.054114	0.192199	-1.685855	1.740855	10.109154	1.000000	0.000000	0.000000	0.000000	
0.619805	0.089485	-1.330775	1.193823	-1.102689	-0.224651	0.300000	1.728690	-0.795289	1.497281	0.505562	-0.099054	-1.441989	1.065827	-1.225777	-0.371427	0.128396	1.667489	-0.922951	1.372103	1.814609	1.411363	1.581967	1.492787	1.562580	1.818486	1.301504	1.337693	1.636250	1.578089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064601	0.272616	-4.260680	-1.789506	0.054114	0.192199	-1.685855	1.740855	10.109154	1.000000	0.000000	0.000000	0.000000	
0.613916	0.083597	-1.336664	1.187934	-1.108577	-0.230539	0.300000	1.722802	-0.801178	1.491393	0.505562	-0.099054	-1.441989	1.065827	-1.225777	-0.371427	0.128396	1.667489	-0.922951	1.372103	1.814609	1.411363	1.581967	1.492787	1.562580	1.818486	1.301504	1.337693	1.636250	1.578089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013258	0.278445	-4.254460	-1.647915	0.260775	0.200988	-2.392480	0.133912	8.759274	1.000000	0.000000	0.000000	0.000000	
0.601165	0.070846	-1.349415	1.175183	-1.121328	-0.243290	0.287552	1.710051	-0.813929	1.478642	0.548364	-0.064551	-1.404548	1.105328	-1.184731	-0.329079	0.162293	1.703869	-0.882390	1.412785	1.721552	1.342862	1.236881	1.624618	1.492787	1.640127	1.408778	1.209739	1.597476	1.504419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013258	0.278445	-4.254460	-1.647915	0.260775	0.200988	-2.392480	0.133912	8.759274	1.000000	0.000000	0.000000	0.000000	
0.582003	0.051684	-1.368577	1.156021	-1.140490	-0.262452	0.268390	1.690889	-0.833091	1.459480	0.581049	-0.035966	-1.383041	1.133076	-1.156378	-0.297575	0.190757	1.727103	-0.852947	1.442562	1.120560	1.199400	0.608747	1.097296	1.097296	1.174843	1.125730	0.620379	0.957710	0.980975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.032344	0.288030	-4.248262	-1.437348	0.363307	0.177641	-3.125408	-2.013461	8.756883	1.000000	0.000000	0.000000	0.000000	
0.557109	0.026790	-1.393471	1.131127	-1.165384	-0.287346	0.243496	1.665995	-0.857985	1.434586	0.581049	-0.035966	-1.383041	1.133076	-1.156378	-0.297575	0.190757	1.727103	-0.852947	1.442562	1.120560	1.199400	0.608747	1.097296	1.097296	1.174843	1.125730	0.620379	0.957710	0.980975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055983	0.294387	-4.245320	-1.101878	0.293621	0.138581	-3.154104	-2.000309	9.091662	1.000000	0.000000	0.000000	0.000000	
0.527365	-0.002954	-1.423215	1.101383	-1.195128	-0.317090	0.213752	1.636251	-0.887729	1.404842	0.600224	-0.012227	-1.374619	1.151039	-1.139505	-0.277461	0.212658	1.734918	-0.837437	1.458587	0.705681	0.850436	0.189991	0.690172	0.666908	0.651398	0.871116	0.186114	0.666908	0.554464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073022	0.299623	-4.242869	-0.766586	0.221715	0.124466	-3.352580	-2.876715	8.984055	1.000000	0.000000	0.000000	0.000000	
0.493824	-0.036495	-1.456755	1.067843	-1.228669	-0.350631	0.180211	1.602710	-0.921269	1.371301	0.608070	0.002263	-1.376831	1.158188	-1.133296	-0.270767	0.228158	1.732859	-0.831227	1.464373	0.306312	0.536370	-0.139585	0.298557	0.286925	0.189991	0.598407	-0.139585	0.232642	0.158972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073022	0.299623	-4.242869	-0.766586	0.221715	0.124466	-3.352580	-2.876715	8.984055	1.000000	0.000000	0.000000	0.000000	
0.457676	-0.072644	-1.492904	1.031694	-1.264818	-0.386779	0.144062	1.566561	-0.957418	1.335153	0.608070	0.002263	-1.376831	1.158188	-1.133296	-0.270767	0.228158	1.732859	-0.831227	1.464373	0.306312	0.536370	-0.139585	0.298557	0.286925	0.189991	0.598407	-0.139585	0.232642	0.158972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083854	0.303115	-4.240886	-0.453132	0.104536	0.078127	-2.412806	-3.303559	9.052206	1.000000	0.000000	0.000000	0.000000	
0.420199	-0.110120	-1.530381	0.994217	-1.302294	-0.424256	0.106586	1.529085	-0.994895	1.297676	0.601254	0.005908	-1.397884	1.148494	-1.143655	-0.279067	0.232025	1.711624	-0.841587	1.454588	-0.290803	0.113736	-0.961588	-0.597115	-0.345086	-0.348963	0.111151	-0.810370	-0.290803	-0.348963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085635	0.304761	-4.239956	0.088288	0.026506	0.032942	-3.050083	-1.715746	9.249487	1.000000	0.000000	0.000000	0.000000	
0.382723	-0.147597	-1.567857	0.956741	-1.339771	-0.461733	0.069109	1.491608	-1.032371	1.260199	0.601254	0.005908	-1.397884	1.148494	-1.143655	-0.279067	0.232025	1.711624	-0.841587	1.454588	-0.290803	0.113736	-0.961588	-0.597115	-0.345086	-0.348963	0.111151	-0.810370	-0.290803	-0.348963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080407	0.303498	-4.238800	0.344484	-0.062622	0.069960	-3.438667	-5.285933	10.986755	1.000000	0.000000	0.000000	0.000000	
0.346574	-0.183746	-1.604006	0.920592	-1.375920	-0.497881	0.032961	1.455459	-1.068520	1.224051	0.583442	0.002828	-1.426176	1.131046	-1.162648	-0.295485	0.229430	1.686694	-0.857006	1.437322	-0.790983	-0.139585	-1.015871	-0.581605	-0.608747	-0.655276	-0.124076	-0.899550	-0.527322	-0.647521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080407	0.303498	-4.238800	0.344484	-0.062622	0.069960	-3.438667	-5.285933	10.986755	1.000000	0.000000	0.000000	0.000000	
0.313033	-0.217286	-1.637547	0.887051	-1.409460	-0.531422	-0.000580	1.421919	-1.102061	1.190510	0.550636	-0.011974	-1.471251	1.094908	-1.197999	-0.329351	0.213799	1.638651	-0.893811	1.399972	-1.434627	-0.656568	-1.717675	-1.647882	-1.267900	-1.248513	-0.677247	-1.570335	-1.686656	-1.178720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068453	0.300169	-4.237871	0.809827	-0.135148	0.009418	-4.663004	-4.879416	7.212113	1.000000	0.000000	0.000000	0.000000	
0.283289	-0.247031	-1.667291	0.857307	-1.439204	-0.561166	-0.030324	1.392174	-1.131805	1.160766	0.550636	-0.011974	-1.471251	1.094908	-1.197999	-0.329351	0.213799	1.638651	-0.893811	1.399972	-1.434627	-0.656568	-1.717675	-1.647882	-1.267900	-1.248513	-0.677247	-1.570335	-1.686656	-1.178720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046719	0.294718	-4.239836	1.260700	-0.268928	-0.144335	-3.468558	-3.130191	8.151888	1.000000	0.000000	0.000000	0.000000	
0.258395	-0.271925	-1.692185	0.832413	-1.464098	-0.586060	-0.055218	1.367280	-1.156699	1.135872	0.497656	-0.039853	-1.530441	1.044017	-1.248677	-0.377849	0.187334	1.580732	-0.940460	1.351990	-2.004600	-1.106343	-2.140308	-2.299280	-1.721552	-1.771958	-1.080494	-1.958072	-1.884402	-1.934808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046719	0.294718	-4.239836	1.260700	-0.268928	-0.144335	-3.468558	-3.130191	8.151888	1.000000	0.000000	0.000000	0.000000	
0.239233	-0.291086	-1.711347	0.813251	-1.483260	-0.605222	-0.074380	1.348119	-1.175861	1.116710	0.449158	-0.068843	-1.579696	0.999276	-1.292995	-0.424619	0.157951	1.529297	-0.984171	1.304704	-1.954194	-1.231711	-1.717675	-1.787467	-1.810732	-2.004600	-1.117975	-1.771958	-1.655637	-1.752571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019053	0.289831	-4.242959	1.512547	-0.262980	-0.155077	-2.522805	-0.203259	9.760026	1.000000	0.000000	0.000000	0.000000	
0.226482	-0.300000	-1.724098	0.800500	-1.496011	-0.617973	-0.087131	1.335368	-1.188612	1.103959	0.449158	-0.068843	-1.579696	0.999276	-1.292995	-0.424619	0.157951	1.529297	-0.984171	1.304704	-1.954194	-1.231711	-1.717675	-1.787467	-1.810732	-2.004600	-1.117975	-1.771958	-1.655637	-1.752571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009751	0.285793	-4.245179	1.519560	-0.189033	-0.131641	-2.564652	-2.079222	9.678722	1.000000	0.000000	0.000000	0.000000	
0.220594	-0.300000	-1.729986	0.794612	-1.501900	-0.623861	-0.093020	1.329479	-1.194500	1.098071	0.398722	-0.105617	-1.635433	0.947901	-1.345218	-0.478963	0.122974	1.474953	-1.031911	1.254601	-1.989091	-1.478570	-1.903789	-2.004600	-1.954194	-1.907666	-1.494080	-1.911543	-2.031742	-1.896034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040878	0.284398	-4.249011	1.613481	-0.093159	-0.227959	-2.868345	1.716942	10.166544	1.000000	0.000000	0.000000	0.000000	
0.221776	-0.300000	-1.728803	0.795795	-1.500717	-0.622679	-0.091837	1.330662	-1.193317	1.099253	0.352587	-0.139079	-1.677630	0.908127	-1.388596	-0.524401	0.088249	1.432090	-1.073169	1.210526	-1.698288	-1.338985	-1.388098	-1.512174	-1.395853	-1.888279	-1.420410	-1.485033	-1.539316	-1.516052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040878	0.284398	-4.249011	1.613481	-0.093159	-0.227959	-2.868345	1.716942	10.166544	1.000000	0.000000	0.000000	0.000000	
0.229989	-0.300000	-1.720591	0.804007	-1.492505	-0.614466	-0.083625	1.338874	-1.185105	1.107466	0.352587	-0.139079	-1.677630	0.908127	-1.388596	-0.524401	0.088249	1.432090	-1.073169	1.210526	-1.698288	-1.338985	-1.388098	-1.512174	-1.395853	-1.888279	-1.420410	-1.485033	-1.539316	-1.516052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069306	0.283912	-4.253187	1.432385	0.001561	-0.217839	-2.143786	2.636391	10.502520	1.000000	0.000000	0.000000	0.000000	
0.244939	-0.285380	-1.705641	0.818957	-1.477554	-0.599516	-0.068674	1.353825	-1.170155	1.122416	0.312723	-0.172774	-1.714404	0.871292	-1.427400	-0.564902	0.053999	1.396860	-1.111731	1.171843	-1.461768	-1.258853	-1.248513	-1.295042	-1.496665	-1.527684	-1.422995	-1.167088	-1.508297	-1.384221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094050	0.285378	-4.258487	1.244633	0.088735	-0.306877	-2.843237	3.044105	9.233944	1.000000	0.000000	0.000000	0.000000	
0.266098	-0.264221	-1.684481	0.840117	-1.456395	-0.578357	-0.047515	1.374984	-1.148995	1.143575	0.282734	-0.198411	-1.735276	0.847422	-1.453875	-0.593073	0.026716	1.376837	-1.138327	1.144792	-1.035258	-1.028795	-0.604870	-0.957710	-1.101173	-1.058522	-1.164503	-0.585483	-0.984852	-1.023626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113312	0.286776	-4.264713	0.919549	0.045148	-0.301284	-2.881497	3.157691	9.163401	1.000000	0.000000	0.000000	0.000000	
0.292717	-0.237603	-1.657863	0.866735	-1.429776	-0.551738	-0.020896	1.401603	-1.122377	1.170194	0.282734	-0.198411	-1.735276	0.847422	-1.453875	-0.593073	0.026716	1.376837	-1.138327	1.144792	-1.035258	-1.028795	-0.604870	-0.957710	-1.101173	-1.058522	-1.164503	-0.585483	-0.984852	-1.023626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126174	0.288071	-4.270214	0.587897	0.010171	-0.262935	-3.235407	3.462579	9.678722	1.000000	0.000000	0.000000	0.000000	
0.323852	-0.206468	-1.626728	0.897870	-1.398642	-0.520603	0.010238	1.432737	-1.091242	1.201329	0.267437	-0.219323	-1.741788	0.833912	-1.468415	-0.610218	0.004441	1.371445	-1.152473	1.130313	-0.453652	-0.798738	-0.093057	-0.356718	-0.407124	-0.504058	-0.785814	-0.042651	-0.604870	-0.457530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126174	0.288071	-4.270214	0.587897	0.010171	-0.262935	-3.235407	3.462579	9.678722	1.000000	0.000000	0.000000	0.000000	
0.358399	-0.171920	-1.592180	0.932418	-1.364094	-0.486056	0.044786	1.467285	-1.056694	1.235876	0.263983	-0.232884	-1.737941	0.830580	-1.470354	-0.615216	-0.008554	1.375898	-1.158077	1.127435	-0.077547	-0.520860	0.271416	-0.069793	-0.038774	-0.147340	-0.509228	0.283048	-0.062038	-0.003877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132177	0.288186	-4.276024	0.267696	-0.065196	-0.293561	-2.512044	3.183995	9.479050	1.000000	0.000000	0.000000	0.000000	
0.395137	-0.135183	-1.555443	0.969155	-1.327357	-0.449318	0.081523	1.504022	-1.019957	1.272614	0.263983	-0.232884	-1.737941	0.830580	-1.470354	-0.615216	-0.008554	1.375898	-1.158077	1.127435	-0.077547	-0.520860	0.271416	-0.069793	-0.038774	-0.147340	-0.509228	0.283048	-0.062038	-0.003877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.131485	0.286893	-4.281394	-0.134618	-0.141629	-0.219436	-2.940084	3.411167	10.916212	1.000000	0.000000	0.000000	0.000000	
0.432762	-0.097558	-1.517818	1.006780	-1.289732	-0.411693	0.119148	1.541647	-0.982332	1.310239	0.275313	-0.235670	-1.712890	0.844938	-1.456602	-0.603372	-0.009665	1.401646	-1.145567	1.141067	0.608747	-0.046528	0.980975	0.542832	0.469162	0.511813	-0.001292	0.837512	0.527322	0.399369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121893	0.283145	-4.285513	-0.583450	-0.168882	-0.196888	-2.161721	1.141838	7.754934	1.000000	0.000000	0.000000	0.000000	
